# SECURE EVENT LOG SAMPLE
# Format: TIMESTAMP | DEVICE | ZONE | EVENT | USER | CARD | STATUS | REASON | RETRY | CRC
# Synthetic data for testing compression/encryption pipeline

2026-04-01 08:00:03 | CTRL-01 | LOBBY       | ACCESS_DENIED  | U1015  | CARD500015 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=347A
2026-04-01 08:24:32 | DOOR-B1 | PARKING     | ACCESS_REQUEST | U1039  | CARD500039 | OK      | CARD_OK          | RETRY=0 | CRC=5058
2026-04-01 08:24:34 | DOOR-B1 | LAB_B       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=FBB9
2026-04-01 08:24:35 | CTRL-02 | LAB_A       | ALARM_ON       | SYSTEM | NA         | SUCCESS | DOOR_HELD        | RETRY=0 | CRC=C1DC
2026-04-01 08:24:37 | DOOR-B1 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E36C
2026-04-01 08:24:42 | DOOR-A1 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=FF35
2026-04-01 08:24:44 | GATE-01 | LOBBY       | ALARM_ON       | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=D31E
2026-04-01 08:24:45 | DOOR-A1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2E89
2026-04-01 08:24:50 | DOOR-A1 | WAREHOUSE   | ACCESS_GRANTED | U1056  | CARD500056 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=AE84
2026-04-01 08:24:51 | DOOR-B1 | LOBBY       | ACCESS_DENIED  | U1054  | CARD500054 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=F23E
2026-04-01 08:24:54 | DOOR-A2 | LAB_A       | ACCESS_GRANTED | U1007  | CARD500007 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=011F
2026-04-01 08:24:55 | GATE-01 | PARKING     | ACCESS_GRANTED | U1051  | CARD500051 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=366F
2026-04-01 08:24:56 | CTRL-02 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=D184
2026-04-01 08:24:57 | GATE-01 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=3DD2
2026-04-01 08:25:02 | GATE-02 | SERVER_ROOM | ACCESS_REQUEST | U1050  | CARD500050 | OK      | CARD_OK          | RETRY=0 | CRC=372D
2026-04-01 08:25:07 | GATE-02 | LOBBY       | AUTH_SUCCESS   | U1049  | CARD500049 | SUCCESS | PIN_INVALID      | RETRY=2 | CRC=44EF
2026-04-01 08:25:09 | CTRL-01 | WAREHOUSE   | ACCESS_GRANTED | U1035  | CARD500035 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=5ABA
2026-04-01 08:25:12 | DOOR-A1 | SERVER_ROOM | ACCESS_GRANTED | U1008  | CARD500008 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=A4C8
2026-04-01 08:25:14 | GATE-02 | LAB_B       | ALARM_OFF      | SYSTEM | NA         | ALERT   | NETWORK_RESTORED | RETRY=0 | CRC=AF8B
2026-04-01 08:25:15 | GATE-02 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=D353
2026-04-01 08:25:17 | DOOR-A2 | OFFICE_3F   | ACCESS_REQUEST | U1053  | CARD500053 | OK      | PIN_OK           | RETRY=0 | CRC=66DA
2026-04-01 08:25:18 | DOOR-A1 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=43ED
2026-04-01 08:25:21 | DOOR-A2 | SERVER_ROOM | ACCESS_REQUEST | U1044  | CARD500044 | OK      | PIN_OK           | RETRY=0 | CRC=B458
2026-04-01 08:25:23 | GATE-02 | WAREHOUSE   | ACCESS_REQUEST | U1042  | CARD500042 | OK      | PIN_OK           | RETRY=0 | CRC=D843
2026-04-01 08:25:28 | CTRL-01 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C301
2026-04-01 08:25:29 | CTRL-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=88B1
2026-04-01 08:25:34 | DOOR-B1 | SERVER_ROOM | TAMPER_ALERT   | SYSTEM | NA         | NORMAL  | FORCED_ENTRY     | RETRY=0 | CRC=971C
2026-04-01 08:25:35 | DOOR-B1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E7BA
2026-04-01 08:25:36 | DOOR-A1 | PARKING     | ACCESS_GRANTED | U1035  | CARD500035 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=79A6
2026-04-01 08:25:38 | DOOR-B1 | PARKING     | ACCESS_DENIED  | U1018  | CARD500018 | DENIED  | PIN_INVALID      | RETRY=0 | CRC=C35E
2026-04-01 08:25:40 | GATE-02 | PARKING     | TAMPER_ALERT   | SYSTEM | NA         | SUCCESS | FORCED_ENTRY     | RETRY=0 | CRC=06A3
2026-04-01 08:25:43 | GATE-01 | SERVER_ROOM | ACCESS_GRANTED | U1049  | CARD500049 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=BC48
2026-04-01 08:25:48 | DOOR-A1 | WAREHOUSE   | ACCESS_GRANTED | U1012  | CARD500012 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=E5CB
2026-04-01 08:25:49 | DOOR-A2 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=58FB
2026-04-01 08:25:52 | DOOR-A1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=8EE7
2026-04-01 08:25:54 | GATE-01 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8291
2026-04-01 08:25:55 | GATE-01 | LAB_B       | ACCESS_GRANTED | U1009  | CARD500009 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=A52F
2026-04-01 08:25:57 | CTRL-01 | PARKING     | AUTH_FAIL      | U1031  | CARD500031 | INVALID | PIN_OK           | RETRY=2 | CRC=A2BE
2026-04-01 08:25:59 | CTRL-02 | SERVER_ROOM | ACCESS_REQUEST | U1050  | CARD500050 | OK      | CARD_OK          | RETRY=1 | CRC=CE8C
2026-04-01 08:26:00 | GATE-01 | SERVER_ROOM | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=B8BA
2026-04-01 08:26:01 | CTRL-02 | PARKING     | ACCESS_GRANTED | U1030  | CARD500030 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=B127
2026-04-01 08:26:03 | CTRL-02 | OFFICE_3F   | ACCESS_GRANTED | U1039  | CARD500039 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=A451
2026-04-01 08:26:05 | DOOR-B1 | LOBBY       | ACCESS_REQUEST | U1034  | CARD500034 | OK      | PIN_OK           | RETRY=0 | CRC=BFFA
2026-04-01 08:26:07 | DOOR-B1 | WAREHOUSE   | ACCESS_REQUEST | U1002  | CARD500002 | OK      | PIN_OK           | RETRY=0 | CRC=A400
2026-04-01 08:26:09 | CTRL-01 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=03C0
2026-04-01 08:26:12 | CTRL-01 | SERVER_ROOM | ACCESS_GRANTED | U1049  | CARD500049 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=3535
2026-04-01 08:26:13 | DOOR-A1 | PARKING     | ACCESS_GRANTED | U1047  | CARD500047 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=4EB8
2026-04-01 08:26:14 | GATE-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2580
2026-04-01 08:26:15 | CTRL-02 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=748D
2026-04-01 08:26:16 | GATE-02 | LAB_B       | ACCESS_REQUEST | U1025  | CARD500025 | OK      | PIN_OK           | RETRY=0 | CRC=08A5
2026-04-01 08:26:18 | DOOR-A2 | LOBBY       | ACCESS_REQUEST | U1041  | CARD500041 | OK      | CARD_OK          | RETRY=0 | CRC=252A
2026-04-01 08:26:19 | DOOR-A1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=9A4A
2026-04-01 08:26:21 | CTRL-01 | LAB_A       | ACCESS_DENIED  | U1028  | CARD500028 | DENIED  | CARD_EXPIRED     | RETRY=2 | CRC=0FC7
2026-04-01 08:26:23 | CTRL-02 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=C830
2026-04-01 08:26:28 | DOOR-B1 | PARKING     | ACCESS_REQUEST | U1040  | CARD500040 | OK      | CARD_OK          | RETRY=0 | CRC=BF0A
2026-04-01 08:26:29 | DOOR-A1 | PARKING     | ACCESS_REQUEST | U1007  | CARD500007 | OK      | CARD_OK          | RETRY=0 | CRC=C9C5
2026-04-01 08:26:31 | DOOR-A1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=B00D
2026-04-01 08:26:32 | GATE-02 | OFFICE_3F   | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=5E34
2026-04-01 08:26:33 | DOOR-A1 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=5CDA
2026-04-01 08:26:36 | DOOR-B1 | WAREHOUSE   | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2573
2026-04-01 08:26:37 | DOOR-A2 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F971
2026-04-01 08:26:38 | GATE-01 | SERVER_ROOM | ACCESS_GRANTED | U1015  | CARD500015 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=23BD
2026-04-01 08:26:39 | GATE-01 | LAB_B       | ACCESS_REQUEST | U1039  | CARD500039 | OK      | PIN_OK           | RETRY=0 | CRC=BA9E
2026-04-01 08:26:44 | GATE-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A05D
2026-04-01 08:26:45 | DOOR-B1 | SERVER_ROOM | ACCESS_GRANTED | U1041  | CARD500041 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=B80E
2026-04-01 08:26:46 | DOOR-A2 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=ECFA
2026-04-01 08:26:48 | GATE-01 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=37B8
2026-04-01 08:26:49 | DOOR-A2 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8FAC
2026-04-01 08:26:54 | DOOR-B1 | SERVER_ROOM | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=2726
2026-04-01 08:26:57 | CTRL-01 | LOBBY       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=CF6D
2026-04-01 08:27:02 | DOOR-A1 | SERVER_ROOM | AUTH_FAIL      | U1034  | CARD500034 | TIMEOUT | MULTI_SWIPE      | RETRY=0 | CRC=BB4C
2026-04-01 08:27:04 | CTRL-02 | PARKING     | ACCESS_GRANTED | U1054  | CARD500054 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=EDED
2026-04-01 08:27:06 | DOOR-A1 | LOBBY       | ACCESS_REQUEST | U1032  | CARD500032 | OK      | CARD_OK          | RETRY=0 | CRC=54E9
2026-04-01 08:27:11 | DOOR-A1 | SERVER_ROOM | ACCESS_REQUEST | U1011  | CARD500011 | OK      | CARD_OK          | RETRY=1 | CRC=B7B4
2026-04-01 08:27:12 | CTRL-02 | PARKING     | ACCESS_REQUEST | U1004  | CARD500004 | OK      | PIN_OK           | RETRY=0 | CRC=77D1
2026-04-01 08:27:13 | DOOR-A2 | SERVER_ROOM | ACCESS_REQUEST | U1050  | CARD500050 | OK      | PIN_OK           | RETRY=1 | CRC=F079
2026-04-01 08:27:15 | CTRL-01 | LOBBY       | TAMPER_ALERT   | SYSTEM | NA         | NORMAL  | NETWORK_LOST     | RETRY=0 | CRC=86D1
2026-04-01 08:27:17 | DOOR-A1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C1CD
2026-04-01 08:27:18 | DOOR-A1 | OFFICE_3F   | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=80CF
2026-04-01 08:27:20 | CTRL-02 | WAREHOUSE   | ACCESS_REQUEST | U1052  | CARD500052 | OK      | PIN_OK           | RETRY=1 | CRC=F6D7
2026-04-01 08:27:22 | CTRL-01 | WAREHOUSE   | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=75C1
2026-04-01 08:27:23 | DOOR-A1 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=5FB2
2026-04-01 08:27:24 | GATE-01 | WAREHOUSE   | ACCESS_GRANTED | U1007  | CARD500007 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=A913
2026-04-01 08:27:27 | CTRL-01 | LAB_B       | ACCESS_GRANTED | U1030  | CARD500030 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=D261
2026-04-01 08:27:28 | CTRL-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=527F
2026-04-01 08:27:29 | DOOR-A2 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=4B31
2026-04-01 08:27:30 | CTRL-02 | LAB_A       | AUTH_FAIL      | U1038  | CARD500038 | DENIED  | MULTI_SWIPE      | RETRY=2 | CRC=9120
2026-04-01 08:27:31 | CTRL-02 | LAB_B       | ACCESS_GRANTED | U1030  | CARD500030 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=7050
2026-04-01 08:27:36 | GATE-02 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=5D1F
2026-04-01 08:27:38 | DOOR-A2 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=AF72
2026-04-01 08:27:40 | DOOR-A1 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C1A4
2026-04-01 08:27:42 | CTRL-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=D6EF
2026-04-01 08:27:47 | CTRL-02 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F3A5
2026-04-01 08:27:49 | DOOR-A1 | LOBBY       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=F6E8
2026-04-01 08:27:52 | CTRL-02 | WAREHOUSE   | ACCESS_REQUEST | U1000  | CARD500000 | OK      | PIN_OK           | RETRY=1 | CRC=BDA2
2026-04-01 08:27:57 | CTRL-01 | OFFICE_3F   | ACCESS_REQUEST | U1014  | CARD500014 | OK      | PIN_OK           | RETRY=1 | CRC=B377
2026-04-01 08:27:59 | DOOR-B1 | OFFICE_3F   | AUTH_SUCCESS   | U1027  | CARD500027 | GRANTED | PIN_INVALID      | RETRY=1 | CRC=770B
2026-04-01 08:28:04 | CTRL-01 | LAB_A       | ACCESS_GRANTED | U1034  | CARD500034 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=60C7
2026-04-01 08:28:05 | DOOR-A2 | OFFICE_3F   | ACCESS_DENIED  | U1036  | CARD500036 | DENIED  | PIN_INVALID      | RETRY=0 | CRC=03AE
2026-04-01 08:28:07 | DOOR-A2 | SERVER_ROOM | ACCESS_GRANTED | U1020  | CARD500020 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=3692
2026-04-01 08:28:08 | GATE-02 | OFFICE_3F   | ACCESS_GRANTED | U1016  | CARD500016 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=8D16
2026-04-01 08:28:11 | GATE-02 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=F706
2026-04-01 08:28:12 | GATE-01 | WAREHOUSE   | ACCESS_REQUEST | U1016  | CARD500016 | OK      | PIN_OK           | RETRY=0 | CRC=CBD7
2026-04-01 08:28:15 | CTRL-02 | PARKING     | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=75A4
2026-04-01 08:28:17 | DOOR-B1 | OFFICE_3F   | AUTH_SUCCESS   | U1013  | CARD500013 | SUCCESS | PIN_INVALID      | RETRY=2 | CRC=1AA6
2026-04-01 08:28:18 | GATE-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2EA3
2026-04-01 08:28:23 | CTRL-02 | LAB_B       | AUTH_FAIL      | U1005  | CARD500005 | DENIED  | PIN_INVALID      | RETRY=0 | CRC=BDDE
2026-04-01 08:28:24 | DOOR-A1 | LOBBY       | ACCESS_GRANTED | U1059  | CARD500059 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=1D6B
2026-04-01 08:28:29 | DOOR-B1 | SERVER_ROOM | ACCESS_GRANTED | U1028  | CARD500028 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=926F
2026-04-01 08:28:30 | CTRL-01 | PARKING     | ACCESS_GRANTED | U1033  | CARD500033 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=1276
2026-04-01 08:28:31 | CTRL-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=509C
2026-04-01 08:28:32 | GATE-01 | PARKING     | ACCESS_REQUEST | U1042  | CARD500042 | OK      | PIN_OK           | RETRY=1 | CRC=668F
2026-04-01 08:28:34 | CTRL-01 | OFFICE_3F   | ACCESS_GRANTED | U1058  | CARD500058 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=B239
2026-04-01 08:28:35 | DOOR-B1 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E8D6
2026-04-01 08:28:37 | DOOR-A1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=3682
2026-04-01 08:28:39 | CTRL-01 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=83F0
2026-04-01 08:28:41 | DOOR-B1 | PARKING     | ACCESS_REQUEST | U1044  | CARD500044 | OK      | PIN_OK           | RETRY=1 | CRC=F79E
2026-04-01 08:28:46 | CTRL-02 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=EBE3
2026-04-01 08:28:48 | DOOR-B1 | LOBBY       | ACCESS_REQUEST | U1016  | CARD500016 | OK      | CARD_OK          | RETRY=1 | CRC=70D5
2026-04-01 08:28:51 | DOOR-A2 | SERVER_ROOM | ACCESS_DENIED  | U1026  | CARD500026 | DENIED  | CARD_EXPIRED     | RETRY=0 | CRC=86D5
2026-04-01 08:28:52 | GATE-01 | LOBBY       | ACCESS_REQUEST | U1047  | CARD500047 | OK      | PIN_OK           | RETRY=0 | CRC=5B62
2026-04-01 08:28:54 | GATE-01 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=89C4
2026-04-01 08:28:55 | DOOR-A2 | OFFICE_3F   | AUTH_SUCCESS   | U1031  | CARD500031 | GRANTED | PIN_OK           | RETRY=2 | CRC=7BEE
2026-04-01 08:29:00 | GATE-01 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=B649
2026-04-01 08:29:01 | DOOR-B1 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=282F
2026-04-01 08:29:04 | DOOR-A2 | LAB_B       | ACCESS_GRANTED | U1048  | CARD500048 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=BE0D
2026-04-01 08:29:06 | GATE-01 | LAB_B       | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=5DA1
2026-04-01 08:29:11 | DOOR-A1 | LAB_A       | ACCESS_REQUEST | U1048  | CARD500048 | OK      | CARD_OK          | RETRY=0 | CRC=D8AA
2026-04-01 08:29:13 | DOOR-A1 | LOBBY       | ACCESS_REQUEST | U1025  | CARD500025 | OK      | CARD_OK          | RETRY=1 | CRC=3DA0
2026-04-01 08:29:16 | DOOR-A1 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=060D
2026-04-01 08:29:19 | CTRL-02 | LAB_B       | ACCESS_GRANTED | U1020  | CARD500020 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=5FD2
2026-04-01 08:29:21 | GATE-01 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=AFAA
2026-04-01 08:29:22 | CTRL-02 | LAB_B       | ACCESS_REQUEST | U1026  | CARD500026 | OK      | PIN_OK           | RETRY=0 | CRC=CD1A
2026-04-01 08:29:23 | GATE-02 | SERVER_ROOM | ACCESS_REQUEST | U1036  | CARD500036 | OK      | CARD_OK          | RETRY=0 | CRC=8A36
2026-04-01 08:29:28 | CTRL-02 | WAREHOUSE   | ACCESS_REQUEST | U1024  | CARD500024 | OK      | CARD_OK          | RETRY=0 | CRC=4C91
2026-04-01 08:29:30 | DOOR-B1 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=FFCB
2026-04-01 08:29:31 | DOOR-B1 | OFFICE_3F   | ACCESS_REQUEST | U1046  | CARD500046 | OK      | PIN_OK           | RETRY=1 | CRC=999E
2026-04-01 08:29:32 | DOOR-A1 | PARKING     | ACCESS_REQUEST | U1025  | CARD500025 | OK      | CARD_OK          | RETRY=0 | CRC=1EBD
2026-04-01 08:29:33 | DOOR-B1 | LAB_A       | ACCESS_REQUEST | U1040  | CARD500040 | OK      | CARD_OK          | RETRY=1 | CRC=AB58
2026-04-01 08:29:34 | GATE-01 | LAB_A       | ACCESS_REQUEST | U1059  | CARD500059 | OK      | PIN_OK           | RETRY=0 | CRC=0A27
2026-04-01 08:29:36 | CTRL-01 | LAB_A       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=595D
2026-04-01 08:29:41 | GATE-01 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=F998
2026-04-01 08:29:46 | DOOR-A2 | LAB_B       | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=92B3
2026-04-01 08:29:48 | DOOR-A2 | SERVER_ROOM | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | DOOR_HELD        | RETRY=0 | CRC=CF3E
2026-04-01 08:29:53 | CTRL-01 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=74D8
2026-04-01 08:29:54 | GATE-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=CA79
2026-04-01 08:29:55 | GATE-02 | PARKING     | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E68C
2026-04-01 08:29:57 | CTRL-02 | SERVER_ROOM | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=7821
2026-04-01 08:30:00 | GATE-01 | OFFICE_3F   | ACCESS_GRANTED | U1005  | CARD500005 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=CB49
2026-04-01 08:30:01 | CTRL-01 | LOBBY       | AUTH_FAIL      | U1035  | CARD500035 | DENIED  | PIN_OK           | RETRY=1 | CRC=2A9F
2026-04-01 08:30:02 | GATE-01 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C799
2026-04-01 08:30:03 | CTRL-02 | SERVER_ROOM | ACCESS_GRANTED | U1028  | CARD500028 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=5759
2026-04-01 08:30:04 | CTRL-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=F3CA
2026-04-01 08:30:06 | DOOR-B1 | WAREHOUSE   | AUTH_FAIL      | U1008  | CARD500008 | FAILED  | MULTI_SWIPE      | RETRY=2 | CRC=E9C0
2026-04-01 08:30:09 | DOOR-A2 | OFFICE_3F   | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=9E8B
2026-04-01 08:30:10 | GATE-02 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E23B
2026-04-01 08:30:11 | GATE-01 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=0567
2026-04-01 08:30:12 | DOOR-A1 | PARKING     | ACCESS_DENIED  | U1008  | CARD500008 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=F03A
2026-04-01 08:30:14 | CTRL-01 | OFFICE_3F   | AUTH_FAIL      | U1019  | CARD500019 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=7661
2026-04-01 08:30:19 | CTRL-01 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=DFCC
2026-04-01 08:30:21 | CTRL-02 | SERVER_ROOM | ACCESS_GRANTED | U1041  | CARD500041 | GRANTED | SCHEDULE_OK      | RETRY=1 | CRC=70F1
2026-04-01 08:30:22 | CTRL-01 | LAB_B       | ACCESS_GRANTED | U1033  | CARD500033 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=89A3
